0.874	2.73863E-05
0.876	2.73863E-05
0.878	2.73863E-05
0.88	2.65229E-05
0.882	2.65229E-05
0.884	2.65229E-05
0.886	2.65229E-05
0.888	2.65229E-05
0.89	2.65229E-05
0.892	2.65229E-05
0.894	2.65229E-05
0.896	2.65229E-05
0.898	2.65229E-05
0.9	2.65229E-05
